bin_left,bin_right,confidence,accuracy,count,ece
0.5,0.6000000000000001,0.5400119324229558,0.5,2,0.3510808211997819
0.6000000000000001,0.7000000000000001,0.6569126023284916,0.3333333333333333,3,0.3510808211997819
0.7000000000000001,0.8,0.7535922017126524,0.2,5,0.3510808211997819
0.8,0.9,0.851589815612641,0.16666666666666666,12,0.3510808211997819
0.9,1.0,0.9995819330738106,0.6501120238984317,2678,0.3510808211997819
