bin_left,bin_right,confidence,accuracy,count,ece
0.6000000000000001,0.7000000000000001,0.6545937867656973,0.16666666666666666,6,0.41656967829519387
0.8,0.9,0.8745402008787554,0.42857142857142855,7,0.41656967829519387
0.9,1.0,0.9998841783663112,0.5835504279866022,2687,0.41656967829519387
