bin_left,bin_right,confidence,accuracy,count,ece
0.5,0.6000000000000001,0.5469866843034308,0.36363636363636365,33,0.10131051143010286
0.6000000000000001,0.7000000000000001,0.6524998597913585,0.5,28,0.10131051143010286
0.7000000000000001,0.8,0.7529840936561845,0.41379310344827586,29,0.10131051143010286
0.8,0.9,0.8601446714008653,0.32608695652173914,46,0.10131051143010286
0.9,1.0,0.9979776250408102,0.9087363494539782,2564,0.10131051143010286
