bin_left,bin_right,confidence,accuracy,count,ece
0.1,0.2,0.15728796722895724,0.3135771332492644,2379,0.14283235500096292
0.2,0.30000000000000004,0.2144405998139851,0.17133956386292834,321,0.14283235500096292
