bin_left,bin_right,confidence,accuracy,count,ece
0.4,0.5,0.49076328833341826,0.0,1,0.09174323000628729
0.5,0.6000000000000001,0.5469523134860776,0.35714285714285715,28,0.09174323000628729
0.6000000000000001,0.7000000000000001,0.6594929408765471,0.5,22,0.09174323000628729
0.7000000000000001,0.8,0.7455669766355048,0.3870967741935484,31,0.09174323000628729
0.8,0.9,0.8506079582292003,0.4,30,0.09174323000628729
0.9,1.0,0.9979759015568669,0.9153786707882535,2588,0.09174323000628729
