bin_left,bin_right,confidence,accuracy,count,ece
0.1,0.2,0.14235914522999055,0.5025125628140703,2587,0.3774358983869458
0.2,0.30000000000000004,0.20920323579876737,0.9823008849557522,113,0.3774358983869458
