bin_left,bin_right,confidence,accuracy,count,ece
0.4,0.5,0.468854618188354,0.0,1,0.09200662025000138
0.5,0.6000000000000001,0.5618335619324015,0.5384615384615384,13,0.09200662025000138
0.6000000000000001,0.7000000000000001,0.6530088326925962,0.7058823529411765,17,0.09200662025000138
0.7000000000000001,0.8,0.7388034582583418,0.4666666666666667,15,0.09200662025000138
0.8,0.9,0.8565419778887134,0.4375,32,0.09200662025000138
0.9,1.0,0.998953065881447,0.9115179252479023,2622,0.09200662025000138
