bin_left,bin_right,confidence,accuracy,count,ece
0.1,0.2,0.17651835498164856,0.3039772727272727,352,0.3253869020029248
0.2,0.30000000000000004,0.24924423529686757,0.49252013808975836,869,0.3253869020029248
0.30000000000000004,0.4,0.34579521899432436,0.7093023255813954,688,0.3253869020029248
0.4,0.5,0.44751261265970094,0.9227871939736346,531,0.3253869020029248
0.5,0.6000000000000001,0.5331667553076128,0.9960474308300395,253,0.3253869020029248
0.6000000000000001,0.7000000000000001,0.6143094403374859,1.0,7,0.3253869020029248
