bin_left,bin_right,confidence,accuracy,count,ece
0.1,0.2,0.16615651440018733,0.3870146403564608,1571,0.3363478738306143
0.2,0.30000000000000004,0.24228833296674512,0.7207100591715976,845,0.3363478738306143
0.30000000000000004,0.4,0.3326900546038758,0.8757396449704142,169,0.3363478738306143
0.4,0.5,0.4336573560842799,1.0,115,0.3363478738306143
